File,Key,UntranslatedValue,EnglishString,IsDuplicate,OccurrenceCount,DuplicateLocations
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","rows.otherConsiderationsDetails.label","cy Give details about what else the defendant wants to tell the court","Give details about what else the defendant wants to tell the court","TRUE","2","checkYourAnswersIncomeAndExpenses.json::rows.otherConsiderationsDetails.label ; endOfJourneyCya.json::rows.otherConsiderationsDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","rows.languageUsed.label","cy Which language did you use to complete this service?","Which language did you use to complete this service?","FALSE","1","endOfJourneyCya.json::rows.languageUsed.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.heading","cy Statement of truth","Statement of truth","TRUE","4","endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptFieldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.beliefFieldLabel"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.contemptOption","cy I understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth.","I understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth.","TRUE","2","endOfJourneyCya.json::statementOfTruth.contemptOption ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptOption"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.beliefOption","cy The defendant believes that the facts stated in this defence form are true. I am authorised by the defendant to submit this statement.","The defendant believes that the facts stated in this defence form are true. I am authorised by the defendant to submit this statement.","TRUE","2","endOfJourneyCya.json::statementOfTruth.beliefOption ; respondToClaim/endOfJourneyCya.json::statementOfTruth.legalRepBeliefOption"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.fullNameLabel","cy Full name","Full name","TRUE","2","endOfJourneyCya.json::statementOfTruth.fullNameLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.legalRepFullNameLabel"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.nameOfFirmLabel","cy Name of firm","Name of firm","TRUE","2","endOfJourneyCya.json::statementOfTruth.nameOfFirmLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.nameOfFirmLabel"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","statementOfTruth.positionHeldLabel","cy Position or office held","Position or office held","TRUE","2","endOfJourneyCya.json::statementOfTruth.positionHeldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.positionHeldLabel"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","errors.statementOfTruthBelief","cy Select if the defendant believes that the facts stated in this defence form are true","Select if the defendant believes that the facts stated in this defence form are true","FALSE","1","endOfJourneyCya.json::errors.statementOfTruthBelief"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","errors.nameOfFirm","cy Enter the name of firm","Enter the name of firm","TRUE","2","endOfJourneyCya.json::errors.nameOfFirm ; respondToClaim/endOfJourneyCya.json::errors.nameOfFirm"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","errors.positionHeld","cy Enter your position or office held","Enter your position or office held","TRUE","2","endOfJourneyCya.json::errors.positionHeld ; respondToClaim/endOfJourneyCya.json::errors.positionHeld"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","heading","cyPrevious payments","Previous payments","FALSE","1","repaymentsMade.json::heading"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","repaymentsMadeQuestion","cyHas the defendant paid any money to {{claimantName}} since {{dateIssued, ordinalDate}}?","Has the defendant paid any money to {{claimantName}} since {{dateIssued, ordinalDate}}?","TRUE","2","checkYourAnswersPaymentsAndAgreements.json::rows.anyPaymentsMade.label ; repaymentsMade.json::repaymentsMadeQuestion"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","textAreaLabel","cyGive details about how much the defendant paid and when","Give details about how much the defendant paid and when","TRUE","3","checkYourAnswersPaymentsAndAgreements.json::rows.paymentDetails.label ; repaymentsMade.json::textAreaLabel ; repaymentsMade.json::errors.repaymentsInfo"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","errors.repaymentsInfo","cyGive details about how much the defendant paid and when","Give details about how much the defendant paid and when","TRUE","3","checkYourAnswersPaymentsAndAgreements.json::rows.paymentDetails.label ; repaymentsMade.json::textAreaLabel ; repaymentsMade.json::errors.repaymentsInfo"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","errors.confirmRepaymentsMade","cySelect if the defendant has paid any money to {{claimantName}} since {{dateIssued, ordinalDate}}","Select if the defendant has paid any money to {{claimantName}} since {{dateIssued, ordinalDate}}","FALSE","1","repaymentsMade.json::errors.confirmRepaymentsMade"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","pageTitle","cy Check your answers","Check your answers","TRUE","9","checkYourAnswersIncomeAndExpenses.json::pageTitle ; checkYourAnswersPaymentsAndAgreements.json::pageTitle ; checkYourAnswersPersonalDetails.json::pageTitle ; checkYourAnswersYourCircumstances.json::pageTitle ; checkYourAnswersYourResponse.json::pageTitle ; endOfJourneyCya.json::pageTitle ; endOfJourneyCya.json::heading ; respondToClaim/endOfJourneyCya.json::pageTitle ; respondToClaim/endOfJourneyCya.json::heading"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","heading","cy Check your answers","Check your answers","TRUE","9","checkYourAnswersIncomeAndExpenses.json::pageTitle ; checkYourAnswersPaymentsAndAgreements.json::pageTitle ; checkYourAnswersPersonalDetails.json::pageTitle ; checkYourAnswersYourCircumstances.json::pageTitle ; checkYourAnswersYourResponse.json::pageTitle ; endOfJourneyCya.json::pageTitle ; endOfJourneyCya.json::heading ; respondToClaim/endOfJourneyCya.json::pageTitle ; respondToClaim/endOfJourneyCya.json::heading"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.legalAdvice","cy Legal advice","Legal advice","TRUE","2","endOfJourneyCya.json::sections.legalAdvice ; respondToClaim/endOfJourneyCya.json::sections.legalAdvice"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.personalDetails","cy Personal details","Personal details","TRUE","3","checkYourAnswersPersonalDetails.json::cardTitle ; endOfJourneyCya.json::sections.personalDetails ; respondToClaim/endOfJourneyCya.json::sections.personalDetails"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.claimantsClaim","cy {{claimantName, pluralPossessive}} claim","{{claimantName, pluralPossessive}} claim","TRUE","2","endOfJourneyCya.json::sections.claimantsClaim ; respondToClaim/endOfJourneyCya.json::sections.claimantsClaim"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.dependantsAndOtherResidents","cy Dependants and other residents","Dependants and other residents","TRUE","2","endOfJourneyCya.json::sections.dependantsAndOtherResidents ; respondToClaim/endOfJourneyCya.json::sections.dependantsAndOtherResidents"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.yourCircumstances","cy Your circumstances","Your circumstances","TRUE","2","checkYourAnswersYourCircumstances.json::cardTitle ; respondToClaim/endOfJourneyCya.json::sections.yourCircumstances"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.incomeAndExpenses","cy Income and expenses","Income and expenses","TRUE","3","checkYourAnswersIncomeAndExpenses.json::cardTitle ; endOfJourneyCya.json::sections.incomeAndExpenses ; respondToClaim/endOfJourneyCya.json::sections.incomeAndExpenses"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.regularIncome","cy Regular income","Regular income","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularIncome.changeHidden ; endOfJourneyCya.json::sections.regularIncome ; respondToClaim/endOfJourneyCya.json::sections.regularIncome"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.universalCredit","cy Universal credit","Universal credit","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularIncome.options.universalCredit ; endOfJourneyCya.json::sections.universalCredit ; respondToClaim/endOfJourneyCya.json::sections.universalCredit"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.priorityDebts","cy Priority debts","Priority debts","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.priorityDebts.changeHidden ; endOfJourneyCya.json::sections.priorityDebts ; respondToClaim/endOfJourneyCya.json::sections.priorityDebts"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.regularExpenses","cy Regular expenses","Regular expenses","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularExpenses.changeHidden ; endOfJourneyCya.json::sections.regularExpenses ; respondToClaim/endOfJourneyCya.json::sections.regularExpenses"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.uploadFiles","cy Upload files","Upload files","TRUE","2","endOfJourneyCya.json::sections.uploadFiles ; respondToClaim/endOfJourneyCya.json::sections.uploadFiles"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.otherConsiderations","cy Other considerations","Other considerations","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.otherConsiderations.changeHidden ; endOfJourneyCya.json::sections.otherConsiderations ; respondToClaim/endOfJourneyCya.json::sections.otherConsiderations"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","sections.languageUsed","cy Language used","Language used","TRUE","2","endOfJourneyCya.json::sections.languageUsed ; respondToClaim/endOfJourneyCya.json::sections.languageUsed"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.uploadedDocuments.label","cy Upload any files that you think are relevant to your response","Upload any files that you think are relevant to your response","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.uploadedDocuments.label"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.otherConsiderations.label","cy Is there anything else you want to tell the court as part of your response?","Is there anything else you want to tell the court as part of your response?","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.otherConsiderations.label"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.otherConsiderations.changeHidden","cy whether there is anything else you want to tell the court as part of your response","whether there is anything else you want to tell the court as part of your response","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.otherConsiderations.changeHidden"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.otherConsiderationsDetails.label","cy Give details about what else you want to tell the court","Give details about what else you want to tell the court","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.otherConsiderationsDetails.label"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.otherConsiderationsDetails.changeHidden","cy the details about what else you want to tell the court","the details about what else you want to tell the court","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.otherConsiderationsDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.languageUsed.label","cy Which language did you use to complete your response?","Which language did you use to complete your response?","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.languageUsed.label"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.languageUsed.changeHidden","cy which language you used to complete your response","which language you used to complete your response","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.languageUsed.changeHidden"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.languageUsed.options.ENGLISH","cy English","English","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.languageUsed.options.ENGLISH"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.languageUsed.options.WELSH","cy Welsh","Welsh","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.languageUsed.options.WELSH"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","rows.languageUsed.options.ENGLISH_AND_WELSH","cy English and Welsh","English and Welsh","FALSE","1","respondToClaim/endOfJourneyCya.json::rows.languageUsed.options.ENGLISH_AND_WELSH"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.heading","cy Statement of truth","Statement of truth","TRUE","4","endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptFieldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.beliefFieldLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.hint","cy Please check all the details you have entered for accuracy.","Please check all the details you have entered for accuracy.","FALSE","1","respondToClaim/endOfJourneyCya.json::statementOfTruth.hint"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.contemptFieldLabel","cy Statement of truth","Statement of truth","TRUE","4","endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptFieldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.beliefFieldLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.contemptOption","cy I understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth.","I understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth.","TRUE","2","endOfJourneyCya.json::statementOfTruth.contemptOption ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptOption"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.beliefFieldLabel","cy Statement of truth","Statement of truth","TRUE","4","endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.heading ; respondToClaim/endOfJourneyCya.json::statementOfTruth.contemptFieldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.beliefFieldLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.beliefOption","cy I believe that the facts stated in this defence form are true.","I believe that the facts stated in this defence form are true.","FALSE","1","respondToClaim/endOfJourneyCya.json::statementOfTruth.beliefOption"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.fullNameLabel","cy Your full name","Your full name","TRUE","2","respondToClaim/endOfJourneyCya.json::statementOfTruth.fullNameLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.fullNameLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.legalRepBeliefOption","cy The defendant believes that the facts stated in this defence form are true. I am authorised by the defendant to submit this statement.","The defendant believes that the facts stated in this defence form are true. I am authorised by the defendant to submit this statement.","TRUE","2","endOfJourneyCya.json::statementOfTruth.beliefOption ; respondToClaim/endOfJourneyCya.json::statementOfTruth.legalRepBeliefOption"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.fullNameLabel","cy Your full name","Your full name","TRUE","2","respondToClaim/endOfJourneyCya.json::statementOfTruth.fullNameLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.fullNameLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.legalRepFullNameLabel","cy Full name","Full name","TRUE","2","endOfJourneyCya.json::statementOfTruth.fullNameLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.legalRepFullNameLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.nameOfFirmLabel","cy Name of firm","Name of firm","TRUE","2","endOfJourneyCya.json::statementOfTruth.nameOfFirmLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.nameOfFirmLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","statementOfTruth.positionHeldLabel","cy Position or office held","Position or office held","TRUE","2","endOfJourneyCya.json::statementOfTruth.positionHeldLabel ; respondToClaim/endOfJourneyCya.json::statementOfTruth.positionHeldLabel"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.statementOfTruthContempt","cy Select if you understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth","Select if you understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.statementOfTruthContempt"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.statementOfTruthBelief","cy Select if you believe that the facts stated in this defence form are true","Select if you believe that the facts stated in this defence form are true","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.statementOfTruthBelief"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.legalRepStatementOfTruthBelief","cy Select if the defendant believes that the facts stated in this defence form are true and that you are authorised by the defendant to submit this statement","Select if the defendant believes that the facts stated in this defence form are true and that you are authorised by the defendant to submit this statement","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.legalRepStatementOfTruthBelief"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.fullName","cy Enter your full name","Enter your full name","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.fullName"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.fullNameMaxLength","cyYour full name must be 100 characters or fewer","Your full name must be 100 characters or fewer","TRUE","2","respondToClaim/endOfJourneyCya.json::errors.fullNameMaxLength ; respondToClaim/endOfJourneyCya.json::errors.fullNameMaxLength"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.fullNameMaxLength","cyYour full name must be 100 characters or fewer","Your full name must be 100 characters or fewer","TRUE","2","respondToClaim/endOfJourneyCya.json::errors.fullNameMaxLength ; respondToClaim/endOfJourneyCya.json::errors.fullNameMaxLength"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.nameOfFirm","cy Enter the name of firm","Enter the name of firm","TRUE","2","endOfJourneyCya.json::errors.nameOfFirm ; respondToClaim/endOfJourneyCya.json::errors.nameOfFirm"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.nameOfFirmMaxLength","cy Name of firm must be 100 characters or fewer","Name of firm must be 100 characters or fewer","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.nameOfFirmMaxLength"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.positionHeld","cy Enter your position or office held","Enter your position or office held","TRUE","2","endOfJourneyCya.json::errors.positionHeld ; respondToClaim/endOfJourneyCya.json::errors.positionHeld"
"src/main/assets/locales/cy/respondToClaim/endOfJourneyCya.json","errors.positionHeldMaxLength","cy Position or office held must be 100 characters or fewer","Position or office held must be 100 characters or fewer","FALSE","1","respondToClaim/endOfJourneyCya.json::errors.positionHeldMaxLength"
